subregionId,postalCode
SG,469526
SG,469527
SG,469528
SG,469529
SG,469530
SG,469531
SG,469532
SG,469533
SG,469534
SG,469535
SG,469536
SG,469537
SG,469538
SG,469539
SG,469540
SG,469541
SG,469542
SG,469543
SG,469544
SG,469545
SG,469546
SG,469547
SG,469548
SG,469560
SG,469561
SG,469562
SG,469563
SG,469642
SG,469643
SG,469644
SG,469645
SG,469646
SG,469657
SG,469659
SG,469661
SG,469662
SG,469677
SG,469678
SG,469680
SG,469715
SG,469717
SG,469752
SG,469755
SG,469767
SG,469768
SG,469769
SG,469770
SG,469771
SG,469772
SG,469774
SG,469775
SG,469776
SG,469777
SG,469778
SG,469779
SG,469780
SG,469781
SG,469782
SG,469783
SG,469784
SG,469785
SG,469786
SG,469787
SG,469788
SG,469789
SG,469790
SG,469791
SG,469792
SG,469793
SG,469794
SG,469795
SG,469796
SG,469797
SG,486060
SG,486061
SG,486062
SG,486063
SG,486163
SG,486165
SG,486166
SG,486167
SG,486168
SG,486169
SG,486170
SG,486171
SG,486172
SG,486173
SG,486174
SG,486175
SG,486176
SG,486177
SG,486178
SG,486179
SG,486180
SG,486181
SG,486182
SG,486183
SG,486184
SG,486185
SG,486186
SG,486187
SG,486188
SG,486189
SG,486190
SG,486191
SG,486192
SG,486193
SG,486194
SG,486195
SG,486196
SG,486197
SG,486198
SG,486199
SG,486200
SG,486201
SG,486202
SG,486203
SG,486204
SG,486205
SG,486206
SG,486207
SG,486208
SG,486209
SG,486210
SG,486211
SG,486212
SG,486213
SG,486214
SG,486215
SG,486216
SG,486217
SG,486218
SG,486219
SG,486220
SG,486221
SG,486222
SG,486223
SG,486224
SG,486225
SG,486226
SG,486227
SG,486228
SG,486229
SG,486230
SG,486231
SG,486232
SG,486233
SG,486234
SG,486235
SG,486236
SG,486237
SG,486238
SG,486239
SG,486240
SG,486241
SG,486242
SG,486243
SG,486244
SG,486245
SG,486246
SG,486247
SG,486248
SG,486249
SG,486250
SG,486251
SG,486252
SG,486253
SG,486254
SG,486255
SG,486256
SG,486257
SG,486258
SG,486259
SG,486260
SG,486261
SG,486262
SG,486263
SG,486264
SG,486265
SG,486266
SG,486267
SG,486268
SG,486269
SG,486270
SG,486271
SG,486272
SG,486273
SG,486274
SG,486275
SG,486276
SG,486277
SG,486278
SG,486279
SG,486280
SG,486281
SG,486282
SG,486283
SG,486284
SG,486285
SG,486286
SG,486287
SG,486288
SG,486289
SG,486290
SG,486291
SG,486292
SG,486293
SG,486294
SG,486295
SG,486296
SG,486297
SG,486298
SG,486299
SG,486300
SG,486301
SG,486302
SG,486303
SG,486304
SG,486305
SG,486306
SG,486307
SG,486308
SG,486309
SG,486310
SG,486311
SG,486312
SG,486313
SG,486314
SG,486315
SG,486316
SG,486317
SG,486318
SG,486319
SG,486320
SG,486321
SG,486322
SG,486323
SG,486324
SG,486325
SG,486326
SG,486327
SG,486328
SG,486329
SG,486330
SG,486331
SG,486332
SG,486333
SG,486334
SG,486335
SG,486336
SG,486337
SG,486338
SG,486339
SG,486340
SG,486341
SG,486342
SG,486343
SG,486344
SG,486345
SG,486889
SG,486890
SG,486891
SG,486892
SG,486893
SG,486894
SG,486895
SG,486896
SG,486897
SG,486898
SG,486899
SG,486900
SG,486901
SG,486902
SG,486903
SG,486904
SG,486907
SG,486908
SG,486909
SG,486910
SG,486911
SG,486912
SG,486913
SG,486914
SG,486915
SG,486916
SG,486918
SG,486919
SG,486920
SG,486921
SG,486922
SG,486923
SG,486924
SG,486925
SG,486926
SG,486927
SG,486928
SG,486929
SG,486930
SG,486931
SG,486932
SG,486933
SG,486934
SG,486935
SG,486936
SG,486937
SG,486938
SG,486939
SG,486940
SG,486941
SG,486942
SG,486943
SG,486944
SG,486945
SG,486946
SG,486947
SG,486948
SG,486953
SG,486954
SG,486955
SG,486956
SG,486957
SG,486958
SG,486959
SG,486960
SG,486961
SG,486962
SG,486963
SG,486964
SG,487012
SG,487040
SG,487041
SG,487048
SG,487049
SG,487647
SG,487648
SG,487649
SG,487650
SG,487651
SG,487652
SG,487653
SG,487654
SG,487655
SG,487656
SG,487657
SG,487658
SG,487659
SG,487660
SG,487661
SG,487662
SG,487663
SG,487664
SG,487665
SG,487666
SG,487667
SG,487687
SG,487688
SG,487689
SG,487690
SG,487691
SG,487692
SG,487693
SG,487694
SG,487695
SG,487696
SG,487697
SG,487699
SG,487700
SG,487701
SG,487702
SG,487703
SG,487704
SG,487705
SG,487706
SG,487707
SG,487708
SG,487709
SG,487710
SG,487711
SG,487712
SG,487732
SG,487733
SG,487734
SG,487735
SG,487736
SG,487737
SG,487738
SG,487739
SG,487740
SG,487741
SG,487742
SG,487743
SG,487744
SG,487745
SG,487746
SG,487747
SG,487748
SG,487749
SG,487750
SG,487770
SG,487771
SG,487772
SG,487773
SG,487774
SG,487775
SG,487776
SG,487777
SG,487778
SG,487779
SG,487780
SG,487781
SG,487783
SG,487784
SG,487785
SG,487786
SG,487787
SG,487788
SG,487789
SG,487790
SG,487791
SG,487792
SG,487793
SG,487794
SG,487795
SG,487796
SG,487797
SG,487798
SG,487799
SG,487800
SG,487801
SG,487802
SG,487803
SG,487804
SG,487805
SG,487806
SG,487807
SG,487808
SG,488147
SG,488148
SG,488149
SG,488150
SG,488151
SG,488152
SG,488153
SG,488154
SG,488155
SG,488156
SG,488157
SG,488158
SG,488159
SG,488160
SG,488161
SG,488162
SG,488163
SG,488164
SG,488165
SG,488166
SG,488167
SG,488168
SG,488169
SG,488170
SG,488171
SG,488172
SG,488173
SG,488174
SG,488175
SG,488176
SG,488177
SG,488178
SG,488179
SG,488180
SG,488181
SG,488182
SG,488183
SG,488184
SG,488185
SG,488186
SG,488187
SG,488188
SG,488189
SG,488190
SG,488191
SG,488192
SG,488193
SG,488194
SG,488195
SG,488196
SG,488197
SG,488198
SG,488199
SG,488200
SG,488201
SG,488202
SG,488203
SG,488204
SG,488205
SG,488206
SG,488207
SG,488208
SG,488209
SG,488210
SG,488211
SG,488212
SG,488213
SG,488214
SG,488215
SG,488216
SG,488217
SG,488218
SG,488219
SG,488220
SG,488221
SG,488222
SG,488223
SG,488224
SG,488225
SG,488226
SG,488227
SG,488228
SG,488229
SG,488230
SG,488231
SG,488232
SG,488233
SG,488234
SG,488235
SG,488236
SG,488489
SG,488490
SG,488491
SG,488492
SG,488493
SG,488494
SG,488495
SG,488496
SG,488497
SG,488498
SG,488499
SG,488500
SG,488501
SG,488502
SG,488503
SG,488504
SG,488505
SG,488506
SG,488507
SG,488527
SG,488528
SG,488529
SG,488530
SG,488531
SG,488532
SG,488533
SG,488534
SG,488535
SG,488536
SG,488537
SG,488538
SG,488540
SG,488541
SG,488542
SG,488543
SG,488544
SG,488545
SG,488546
SG,488547
SG,488548
SG,488549
SG,488550
SG,488551
SG,488552
SG,488553
SG,488554
SG,488555
SG,488556
SG,488557
SG,488558
SG,488559
SG,488560
SG,488561
SG,488562
SG,488563
SG,488564
SG,488565
SG,488566
SG,488567
SG,488568
SG,488569
SG,488570
SG,488571
SG,488572
SG,488573
SG,488574
SG,488575
SG,488576
SG,488577
SG,488578
SG,488579
SG,488580
SG,488581
SG,488582
SG,488583
SG,488584
SG,488585
SG,488605
SG,488606
SG,488607
SG,488608
SG,488609
SG,488610
SG,488613
SG,488614
SG,488615
SG,488616
SG,488617
SG,488618
SG,488619
SG,488620
SG,488621
SG,488622
SG,488623
SG,488624
SG,488625
SG,488626
SG,488627
SG,488628
SG,488629
SG,488630
SG,488631
SG,488632
SG,488633
SG,488634
SG,488635
SG,488636
SG,488637
SG,488638
SG,488639
SG,488640
SG,488641
SG,488642
SG,488643
SG,488644
SG,488645
SG,488646
SG,488647
SG,488648
SG,488649
SG,488650
SG,488651
SG,488652
SG,488653
SG,488654
SG,488668
SG,488669
SG,488670
SG,488671
SG,488672
SG,488673
SG,488674
SG,488675
SG,488676
SG,488677
SG,488678
SG,488679
SG,488680
SG,488681
SG,488682
SG,488683
SG,488684
SG,488685
SG,488686
SG,488687
SG,488688
SG,488689
SG,488690
SG,488691
SG,488692
SG,488693
SG,488694
SG,488695
SG,488696
SG,488697
SG,488698
SG,488699
SG,488700
SG,488701
SG,488702
SG,488703
SG,488704
SG,488705
SG,488706
SG,488707
SG,488708
SG,488709
SG,488710
SG,488711
SG,488712
SG,488713
SG,488714
SG,488715
SG,488716
SG,488717
SG,488718
SG,488719
SG,488720
SG,488721
SG,488722
SG,488723
SG,488724
SG,488725
SG,488726
SG,488727
SG,488728
SG,488729
SG,488730
SG,488731
SG,488732
SG,488733
SG,488734
SG,488735
SG,488736
SG,488737
SG,488738
SG,488739
SG,488740
SG,488741
SG,488742
SG,488743
SG,488744
SG,488745
SG,488746
SG,488747
SG,488748
SG,488749
SG,488750
SG,488751
SG,488752
SG,488753
SG,488754
SG,488755
SG,488756
SG,488757
SG,488758
SG,488759
SG,488760
SG,488761
SG,488762
SG,488763
SG,488764
SG,488765
SG,488766
SG,488767
SG,488768
SG,488769
SG,488770
SG,488771
SG,488773
SG,488774
SG,488776
SG,488777
SG,488778
SG,488779
SG,488780
SG,488781
SG,488782
SG,488783
SG,488784
SG,488785
SG,488786
SG,488787
SG,488789
SG,488790
SG,488791
SG,488792
SG,488794
SG,488795
SG,488796
SG,488797
SG,488798
SG,488799
SG,488800
SG,488801
SG,488997
SG,488999
SG,489001
SG,489003
SG,489005
SG,489006
SG,489007
SG,489008
SG,489010
SG,489011
SG,489012
SG,489013
SG,489014
SG,489015
SG,489016
SG,489017
SG,489018
SG,489019
SG,489020
SG,489021
SG,489022
SG,489023
SG,489024
SG,489025
SG,489026
SG,489027
SG,489028
SG,489029
SG,489030
SG,489031
SG,489032
SG,489033
SG,489034
SG,489035
SG,489036
SG,489037
SG,489057
SG,489058
SG,489059
SG,489060
SG,489061
SG,489062
SG,489063
SG,489064
SG,489065
SG,489066
SG,489067
SG,489068
SG,489069
SG,489070
SG,489071
SG,489072
SG,489073
SG,489074
SG,489075
SG,489076
SG,489077
SG,489078
SG,489079
SG,489080
SG,489081
SG,489082
SG,489083
SG,489084
SG,489085
SG,489086
SG,489087
SG,489088
SG,489089
SG,489090
SG,489091
SG,489092
SG,489093
SG,489094
SG,489095
SG,489096
SG,489097
SG,489098
SG,489099
SG,489100
SG,489101
SG,489102
SG,489103
SG,489104
SG,489105
SG,489106
SG,489107
SG,489108
SG,489109
SG,489110
SG,489111
SG,489112
SG,489113
SG,489114
SG,489115
SG,489116
SG,489117
SG,489118
SG,489119
SG,489120
SG,489121
SG,489122
SG,489123
SG,489124
SG,489125
SG,489126
SG,489127
SG,489128
SG,489129
SG,489130
SG,489131
SG,489132
SG,489133
SG,489134
SG,489135
SG,489136
SG,489137
SG,489138
SG,489139
SG,489140
SG,489141
SG,489142
SG,489143
SG,489144
SG,489145
SG,489146
SG,489147
SG,489148
SG,489149
SG,489150
SG,489151
SG,489152
SG,489153
SG,489154
SG,489155
SG,489156
SG,489317
SG,489318
SG,489319
SG,489320
SG,489321
SG,489322
SG,489323
SG,489324
SG,489325
SG,489326
SG,489327
SG,489328
SG,489330
SG,489331
SG,489332
SG,489333
SG,489334
SG,489335
SG,489336
SG,489337
SG,489338
SG,489339
SG,489340
SG,489341
SG,489342
SG,489343
SG,489344
SG,460001
SG,460002
SG,460003
SG,460004
SG,460005
SG,460006
SG,460007
SG,460008
SG,460009
SG,460010
SG,460012
SG,460013
SG,460014
SG,460015
SG,460016
SG,460017
SG,460018
SG,460019
SG,460020
SG,460021
SG,460022
SG,460023
SG,460028
SG,460031
SG,460032
SG,460033
SG,460034
SG,460035
SG,460036
SG,460037
SG,460038
SG,460039
SG,460040
SG,460041
SG,460042
SG,460043
SG,460044
SG,460045
SG,460046
SG,460047
SG,460048
SG,460064
SG,460065
SG,460066
SG,460067
SG,460068
SG,460069
SG,460070
SG,460071
SG,460072
SG,460073
SG,460151
SG,460152
SG,460153
SG,460154
SG,460155
SG,460156
SG,460157
SG,460158
SG,460159
SG,460160
SG,460161
SG,460162
SG,460163
SG,460164
SG,460165
SG,460166
SG,460167
SG,460168
SG,460169
SG,460170
SG,460171
SG,460172
SG,461010
SG,461012
SG,461013
SG,461024
SG,461030
SG,461046
SG,461047
SG,461048
SG,461051
SG,461052
SG,461053
SG,461054
SG,461055
SG,461056
SG,461057
SG,461058
SG,461059
SG,461060
SG,461061
SG,461062
SG,461063
SG,461152
SG,461153
SG,461154
SG,462002
SG,462010
SG,462019
SG,462025
SG,462026
SG,462027
SG,462030
SG,462033
SG,462034
SG,462041
SG,462046
SG,462047
SG,462048
SG,462057
SG,462062
SG,462152
SG,462153
SG,462154
SG,463010
SG,463035
SG,463046
SG,463047
SG,463048
SG,463057
SG,463152
SG,463153
SG,464010
SG,464029
SG,465010
SG,465395
SG,465396
SG,465402
SG,465403
SG,465404
SG,465407
SG,465408
SG,465409
SG,465410
SG,465411
SG,465432
SG,465433
SG,465434
SG,465435
SG,465436
SG,465437
SG,465438
SG,465439
SG,465440
SG,465441
SG,465442
SG,465443
SG,465444
SG,465445
SG,465446
SG,465447
SG,465448
SG,465449
SG,465450
SG,465451
SG,465452
SG,465457
SG,465458
SG,465459
SG,465460
SG,465461
SG,465462
SG,465463
SG,465464
SG,465465
SG,465466
SG,465467
SG,465468
SG,465469
SG,465470
SG,465471
SG,465472
SG,465473
SG,465474
SG,465475
SG,465476
SG,465477
SG,465478
SG,465479
SG,465480
SG,465481
SG,465482
SG,465483
SG,465484
SG,465485
SG,465486
SG,465487
SG,465488
SG,465489
SG,465490
SG,465491
SG,465504
SG,465505
SG,465506
SG,465507
SG,465519
SG,465520
SG,465521
SG,465522
SG,465523
SG,465539
SG,465540
SG,465541
SG,465542
SG,465543
SG,465544
SG,465549
SG,465550
SG,465551
SG,465552
SG,465553
SG,465554
SG,465555
SG,465556
SG,465557
SG,465561
SG,465803
SG,465804
SG,465805
SG,465806
SG,465807
SG,465808
SG,465809
SG,465810
SG,465811
SG,465812
SG,465813
SG,465814
SG,465815
SG,465816
SG,465817
SG,465818
SG,465819
SG,465820
SG,465821
SG,465822
SG,465823
SG,465824
SG,465825
SG,465826
SG,465827
SG,465828
SG,465829
SG,465830
SG,465831
SG,465832
SG,465833
SG,465834
SG,465835
SG,465836
SG,465837
SG,465838
SG,465839
SG,465840
SG,465841
SG,465842
SG,465843
SG,465844
SG,465845
SG,465846
SG,465847
SG,465848
SG,465849
SG,465850
SG,465851
SG,465852
SG,465853
SG,465854
SG,465855
SG,465856
SG,465857
SG,465858
SG,465859
SG,465860
SG,465861
SG,465862
SG,465863
SG,465864
SG,465866
SG,465867
SG,465868
SG,465869
SG,465870
SG,465871
SG,465872
SG,465873
SG,465877
SG,465878
SG,465879
SG,465880
SG,465881
SG,465882
SG,465883
SG,465884
SG,465885
SG,465886
SG,465887
SG,465888
SG,465889
SG,465890
SG,465891
SG,465892
SG,465893
SG,465894
SG,465895
SG,465896
SG,465897
SG,465898
SG,465899
SG,465900
SG,465901
SG,465902
SG,465903
SG,465904
SG,465905
SG,465906
SG,465907
SG,465908
SG,465909
SG,465910
SG,465911
SG,465912
SG,465913
SG,465914
SG,465915
SG,465916
SG,465917
SG,465918
SG,465919
SG,465920
SG,465921
SG,465922
SG,465923
SG,465924
SG,465925
SG,465926
SG,465927
SG,465928
SG,465929
SG,465930
SG,465931
SG,465932
SG,465933
SG,465934
SG,465935
SG,465936
SG,465937
SG,465938
SG,465939
SG,465940
SG,465941
SG,465942
SG,465943
SG,465944
SG,465945
SG,465946
SG,465947
SG,465948
SG,465949
SG,465950
SG,465951
SG,465952
SG,465953
SG,465954
SG,465955
SG,465956
SG,465957
SG,465958
SG,465959
SG,465960
SG,465961
SG,465962
SG,465963
SG,465964
SG,465965
SG,465966
SG,465967
SG,465968
SG,465969
SG,465970
SG,465971
SG,465972
SG,465973
SG,465974
SG,465975
SG,465976
SG,465977
SG,465978
SG,465979
SG,465980
SG,465981
SG,465982
SG,465983
SG,465984
SG,465985
SG,465986
SG,465987
SG,465988
SG,465989
SG,465990
SG,465991
SG,465992
SG,465993
SG,465994
SG,465995
SG,465996
SG,465997
SG,465998
SG,465999
SG,466000
SG,466001
SG,466002
SG,466003
SG,466004
SG,466005
SG,466006
SG,466007
SG,466008
SG,466009
SG,466010
SG,466011
SG,466012
SG,466013
SG,466014
SG,466015
SG,466016
SG,466017
SG,466018
SG,466019
SG,466020
SG,466021
SG,466022
SG,466023
SG,466024
SG,466025
SG,466026
SG,466027
SG,466028
SG,466029
SG,466030
SG,466031
SG,466032
SG,466033
SG,466034
SG,466035
SG,466036
SG,466037
SG,466038
SG,466039
SG,466040
SG,466041
SG,466042
SG,466043
SG,466044
SG,466045
SG,466046
SG,466047
SG,466048
SG,466049
SG,466050
SG,466051
SG,466052
SG,466053
SG,466054
SG,466055
SG,466056
SG,466057
SG,466058
SG,466059
SG,466060
SG,466061
SG,466062
SG,466063
SG,466064
SG,466065
SG,466066
SG,466067
SG,466068
SG,466069
SG,466070
SG,466071
SG,466072
SG,466073
SG,466074
SG,466075
SG,466076
SG,466077
SG,466078
SG,466079
SG,466080
SG,466081
SG,466082
SG,466083
SG,466084
SG,466085
SG,466087
SG,466088
SG,466089
SG,466090
SG,466091
SG,466092
SG,466093
SG,466094
SG,466095
SG,466096
SG,466097
SG,466098
SG,466099
SG,466100
SG,466101
SG,466102
SG,466103
SG,466104
SG,466105
SG,466106
SG,466107
SG,466108
SG,466109
SG,466110
SG,466111
SG,466112
SG,466113
SG,466114
SG,466115
SG,466116
SG,466117
SG,466118
SG,466119
SG,466120
SG,466121
SG,466122
SG,466123
SG,466124
SG,466125
SG,466126
SG,466127
SG,466128
SG,466129
SG,466130
SG,466131
SG,466132
SG,466133
SG,466134
SG,466135
SG,466136
SG,466137
SG,466138
SG,466139
SG,466140
SG,466141
SG,466142
SG,466143
SG,466144
SG,466145
SG,466146
SG,466147
SG,466148
SG,466149
SG,466150
SG,466151
SG,466152
SG,466153
SG,466154
SG,466155
SG,466156
SG,466157
SG,466158
SG,466159
SG,466160
SG,466161
SG,466162
SG,466163
SG,466164
SG,466165
SG,466166
SG,466167
SG,466168
SG,466169
SG,466170
SG,466171
SG,466172
SG,466173
SG,466174
SG,466175
SG,466176
SG,466177
SG,466178
SG,466179
SG,466180
SG,466181
SG,466182
SG,466183
SG,466184
SG,466185
SG,466186
SG,466187
SG,466188
SG,466189
SG,466190
SG,466191
SG,466192
SG,466193
SG,466194
SG,466195
SG,466196
SG,466197
SG,466198
SG,466199
SG,466200
SG,466201
SG,466202
SG,466203
SG,466204
SG,466205
SG,466206
SG,466207
SG,466208
SG,466209
SG,466210
SG,466211
SG,466212
SG,466213
SG,466214
SG,466215
SG,466216
SG,466217
SG,466218
SG,466219
SG,466220
SG,466221
SG,466222
SG,466223
SG,466224
SG,466225
SG,466226
SG,466227
SG,466228
SG,466229
SG,466230
SG,466231
SG,466232
SG,466233
SG,466234
SG,466235
SG,466236
SG,466237
SG,466238
SG,466239
SG,466240
SG,466241
SG,466242
SG,466243
SG,466244
SG,466245
SG,466246
SG,466247
SG,466248
SG,466249
SG,466250
SG,466251
SG,466252
SG,466253
SG,466254
SG,466255
SG,466256
SG,466257
SG,466258
SG,466259
SG,466260
SG,466261
SG,466262
SG,466263
SG,466264
SG,466265
SG,466266
SG,466267
SG,466268
SG,466269
SG,466270
SG,466271
SG,466272
SG,466273
SG,466274
SG,466275
SG,466276
SG,466277
SG,466278
SG,466279
SG,466280
SG,466281
SG,466282
SG,466283
SG,466284
SG,466285
SG,466286
SG,466287
SG,466288
SG,466289
SG,466290
SG,466291
SG,466292
SG,466293
SG,466294
SG,466295
SG,466296
SG,466297
SG,466298
SG,466299
SG,466300
SG,466301
SG,466302
SG,466303
SG,466304
SG,466305
SG,466306
SG,466307
SG,466308
SG,466309
SG,466310
SG,466311
SG,466312
SG,466313
SG,466314
SG,466315
SG,466316
SG,466317
SG,466318
SG,466319
SG,466320
SG,466321
SG,466322
SG,466323
SG,466324
SG,466325
SG,466326
SG,466327
SG,466328
SG,466329
SG,466330
SG,466331
SG,466332
SG,466333
SG,466334
SG,466335
SG,466336
SG,466337
SG,466338
SG,466339
SG,466340
SG,466341
SG,466342
SG,466343
SG,466344
SG,466345
SG,466346
SG,466347
SG,466348
SG,466349
SG,466350
SG,466351
SG,466352
SG,466353
SG,466354
SG,466355
SG,466356
SG,466357
SG,466358
SG,466359
SG,466360
SG,466361
SG,466362
SG,466363
SG,466364
SG,466365
SG,466366
SG,466367
SG,466368
SG,466369
SG,466370
SG,466371
SG,466372
SG,466373
SG,466374
SG,466375
SG,466376
SG,466377
SG,466379
SG,466380
SG,466381
SG,466382
SG,466383
SG,466384
SG,466385
SG,466386
SG,466387
SG,466401
SG,466402
SG,466403
SG,466404
SG,466405
SG,466406
SG,466407
SG,466408
SG,466409
SG,466410
SG,466411
SG,466412
SG,466413
SG,466414
SG,466415
SG,466416
SG,466417
SG,466418
SG,466419
SG,466420
SG,466421
SG,466422
SG,466423
SG,466424
SG,466425
SG,466426
SG,466427
SG,466428
SG,466429
SG,466430
SG,466431
SG,466432
SG,466433
SG,466434
SG,466435
SG,466436
SG,466437
SG,466438
SG,466439
SG,466440
SG,466441
SG,466442
SG,466443
SG,466444
SG,466445
SG,466446
SG,466447
SG,466448
SG,466449
SG,466450
SG,466451
SG,466452
SG,466453
SG,466454
SG,466455
SG,466456
SG,466457
SG,466458
SG,466459
SG,466460
SG,466461
SG,466462
SG,466463
SG,466464
SG,466465
SG,466466
SG,466467
SG,466468
SG,466469
SG,466470
SG,466471
SG,466472
SG,466473
SG,466477
SG,466482
SG,466483
SG,466484
SG,466485
SG,466487
SG,466488
SG,466489
SG,466491
SG,466493
SG,466494
SG,466495
SG,466496
SG,466497
SG,466498
SG,466499
SG,466500
SG,466501
SG,466502
SG,466503
SG,466504
SG,466505
SG,466506
SG,466507
SG,466508
SG,466509
SG,466510
SG,466511
SG,466512
SG,466513
SG,466514
SG,466519
SG,466520
SG,466521
SG,466522
SG,466523
SG,466525
SG,466526
SG,466527
SG,466528
SG,466529
SG,466530
SG,466531
SG,466532
SG,466533
SG,466535
SG,466537
SG,466538
SG,466539
SG,466540
SG,466541
SG,466542
SG,466543
SG,466544
SG,466545
SG,466546
SG,466547
SG,466548
SG,466549
SG,466550
SG,466551
SG,466553
SG,466555
SG,466556
SG,466557
SG,466558
SG,466559
SG,466560
SG,466561
SG,466562
SG,466563
SG,466564
SG,466565
SG,466566
SG,466567
SG,466568
SG,466569
SG,466570
SG,466571
SG,466572
SG,466573
SG,466574
SG,466575
SG,466576
SG,466580
SG,466581
SG,466584
SG,466588
SG,466590
SG,466591
SG,466592
SG,466593
SG,466594
SG,466595
SG,466596
SG,466599
SG,466600
SG,466601
SG,466603
SG,466604
SG,466605
SG,466606
SG,466607
SG,466608
SG,466609
SG,466610
SG,466611
SG,466612
SG,466613
SG,466614
SG,466615
SG,466616
SG,466617
SG,466618
SG,466619
SG,466620
SG,466621
SG,466622
SG,466623
SG,466624
SG,466625
SG,466626
SG,466627
SG,466628
SG,466629
SG,466630
SG,466631
SG,466632
SG,466633
SG,466634
SG,466635
SG,466668
SG,466670
SG,466671
SG,466672
SG,466673
SG,466674
SG,466675
SG,466676
SG,466677
SG,466678
SG,466679
SG,466680
SG,466681
SG,466682
SG,466696
SG,466697
SG,466698
SG,466699
SG,466700
SG,466701
SG,466702
SG,466703
SG,466704
SG,466705
SG,466706
SG,466707
SG,466709
SG,466710
SG,466711
SG,466712
SG,466713
SG,466714
SG,466715
SG,466716
SG,466717
SG,466718
SG,466719
SG,466720
SG,466721
SG,466722
SG,466723
SG,466724
SG,466725
SG,466726
SG,466728
SG,466729
SG,466730
SG,466731
SG,466732
SG,466733
SG,466734
SG,466735
SG,466736
SG,466737
SG,466738
SG,466739
SG,466740
SG,466741
SG,466742
SG,466743
SG,466744
SG,466745
SG,466746
SG,466747
SG,466748
SG,466749
SG,466750
SG,466751
SG,466752
SG,466753
SG,466754
SG,466755
SG,466756
SG,466757
SG,466758
SG,466759
SG,466760
SG,466776
SG,466777
SG,466778
SG,466779
SG,466780
SG,466781
SG,466782
SG,466783
SG,466784
SG,466785
SG,466786
SG,466787
SG,466788
SG,466789
SG,466790
SG,466791
SG,466792
SG,466793
SG,466794
SG,466795
SG,466796
SG,466797
SG,466798
SG,466799
SG,466800
SG,466802
SG,466804
SG,466805
SG,466806
SG,466807
SG,466808
SG,466809
SG,466810
SG,466812
SG,466813
SG,466814
SG,466815
SG,466816
SG,466817
SG,466818
SG,466819
SG,466820
SG,466821
SG,466822
SG,466823
SG,466824
SG,466825
SG,466826
SG,466827
SG,466828
SG,466829
SG,466830
SG,466831
SG,466832
SG,466833
SG,466834
SG,466835
SG,466837
SG,466838
SG,466839
SG,466840
SG,466841
SG,466842
SG,466843
SG,466844
SG,466845
SG,466846
SG,466847
SG,466848
SG,466849
SG,466850
SG,466851
SG,466852
SG,466853
SG,466854
SG,466855
SG,466856
SG,466857
SG,466858
SG,466859
SG,466860
SG,466861
SG,466862
SG,466863
SG,466865
SG,466866
SG,466867
SG,466868
SG,466869
SG,466870
SG,466871
SG,466872
SG,466873
SG,466874
SG,466875
SG,466876
SG,466889
SG,466890
SG,466891
SG,466892
SG,466893
SG,466894
SG,466895
SG,466896
SG,466897
SG,466898
SG,466899
SG,466900
SG,466901
SG,466902
SG,466903
SG,466904
SG,466905
SG,466906
SG,466907
SG,466908
SG,466909
SG,466910
SG,466911
SG,466912
SG,466914
SG,466915
SG,466916
SG,466917
SG,466918
SG,466919
SG,466920
SG,466921
SG,466922
SG,466923
SG,466924
SG,466925
SG,466926
SG,466927
SG,466928
SG,466929
SG,466930
SG,466931
SG,466932
SG,466933
SG,466934
SG,466935
SG,466936
SG,466937
SG,466938
SG,466939
SG,466940
SG,466941
SG,466942
SG,466943
SG,466944
SG,466945
SG,466946
SG,466947
SG,466948
SG,466949
SG,466950
SG,466951
SG,466952
SG,466953
SG,466954
SG,466955
SG,466956
SG,466957
SG,466958
SG,466959
SG,466960
SG,466961
SG,466962
SG,466963
SG,466964
SG,466965
SG,466966
SG,466967
SG,466971
SG,466972
SG,466973
SG,466974
SG,466975
SG,466976
SG,466977
SG,466978
SG,466979
SG,466980
SG,466981
SG,466982
SG,466983
SG,466984
SG,466985
SG,466986
SG,466987
SG,466988
SG,466989
SG,466990
SG,466991
SG,466992
SG,466993
SG,466995
SG,466996
SG,466997
SG,466998
SG,467013
SG,467014
SG,467015
SG,467016
SG,467017
SG,467018
SG,467019
SG,467021
SG,467022
SG,467023
SG,467024
SG,467026
SG,467027
SG,467028
SG,467029
SG,467030
SG,467031
SG,467032
SG,467033
SG,467034
SG,467035
SG,467036
SG,467037
SG,467038
SG,467039
SG,467040
SG,467041
SG,467042
SG,467043
SG,467044
SG,467045
SG,467046
SG,467047
SG,467048
SG,467049
SG,467050
SG,467051
SG,467052
SG,467053
SG,467054
SG,467055
SG,467056
SG,467057
SG,467058
SG,467059
SG,467060
SG,467061
SG,467062
SG,467063
SG,467064
SG,467065
SG,467066
SG,467067
SG,467068
SG,467069
SG,467070
SG,467071
SG,467072
SG,467073
SG,467074
SG,467075
SG,467076
SG,467077
SG,467078
SG,467079
SG,467080
SG,467081
SG,467082
SG,467083
SG,467084
SG,467085
SG,467086
SG,467087
SG,467088
SG,467089
SG,467090
SG,467091
SG,467092
SG,467093
SG,467094
SG,467095
SG,467096
SG,467097
SG,467098
SG,467099
SG,467100
SG,467101
SG,467102
SG,467103
SG,467104
SG,467105
SG,467106
SG,467107
SG,467108
SG,467109
SG,467110
SG,467111
SG,467112
SG,467113
SG,467114
SG,467115
SG,467116
SG,467117
SG,467118
SG,467119
SG,467120
SG,467121
SG,467122
SG,467123
